x,y
0.0555556,-3.02714
0.0555556,-2.4457
0.0555556,-1.91961
0.0555556,-1.44747
0.0555556,-1.02763
0.0555556,-0.665795
0.0555556,-0.347532
0.0555556,-0.1247
0.0555556,0.1247
0.0555556,0.347532
0.0555556,0.665795
0.0555556,1.02763
0.0555556,1.44747
0.0555556,1.91961
0.0555556,2.4457
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.4457
0.0555556,-1.91962
0.0555556,-1.44737
0.0555556,-1.02823
0.0555556,-0.663122
0.0555556,-0.35633
0.0555556,-0.109163
0.0555556,0.109163
0.0555556,0.35633
0.0555556,0.663122
0.0555556,1.02823
0.0555556,1.44737
0.0555556,1.91962
0.0555556,2.4457
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91963
0.0555556,-1.44725
0.0555556,-1.02897
0.0555556,-0.659731
0.0555556,-0.366467
0.0555556,-0.0886284
0.0555556,0.0886284
0.0555556,0.366467
0.0555556,0.659731
0.0555556,1.02897
0.0555556,1.44725
0.0555556,1.91963
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.4457
0.0555556,-1.91961
0.0555556,-1.44741
0.0555556,-1.028
0.0555556,-0.66415
0.0555556,-0.353042
0.0555556,-0.115164
0.0555556,0.115164
0.0555556,0.353042
0.0555556,0.66415
0.0555556,1.028
0.0555556,1.44741
0.0555556,1.91961
0.0555556,2.4457
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.4457
0.0555556,-1.91962
0.0555556,-1.44737
0.0555556,-1.02823
0.0555556,-0.663122
0.0555556,-0.35633
0.0555556,-0.109163
0.0555556,0.109163
0.0555556,0.35633
0.0555556,0.663122
0.0555556,1.02823
0.0555556,1.44737
0.0555556,1.91962
0.0555556,2.4457
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91963
0.0555556,-1.44728
0.0555556,-1.02883
0.0555556,-0.660387
0.0555556,-0.364583
0.0555556,-0.0927321
0.0555556,0.092732
0.0555556,0.364583
0.0555556,0.660387
0.0555556,1.02883
0.0555556,1.44728
0.0555556,1.91963
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91965
0.0555556,-1.44715
0.0555556,-1.02957
0.0555556,-0.656912
0.0555556,-0.37422
0.0555556,-0.0695974
0.0555556,0.0695974
0.0555556,0.37422
0.0555556,0.656912
0.0555556,1.02957
0.0555556,1.44715
0.0555556,1.91965
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91966
0.0555556,-1.44705
0.0555556,-1.03016
0.0555556,-0.654018
0.0555556,-0.381669
0.0555556,-0.0450832
0.0555556,0.0450832
0.0555556,0.381669
0.0555556,0.654018
0.0555556,1.03016
0.0555556,1.44705
0.0555556,1.91966
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.4457
0.0555556,-1.91962
0.0555556,-1.44737
0.0555556,-1.02823
0.0555556,-0.663122
0.0555556,-0.35633
0.0555556,-0.109163
0.0555556,0.109163
0.0555556,0.35633
0.0555556,0.663122
0.0555556,1.02823
0.0555556,1.44737
0.0555556,1.91962
0.0555556,2.4457
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.4457
0.0555556,-1.91962
0.0555556,-1.44734
0.0555556,-1.02846
0.0555556,-0.662085
0.0555556,-0.359538
0.0555556,-0.103034
0.0555556,0.103034
0.0555556,0.359538
0.0555556,0.662085
0.0555556,1.02846
0.0555556,1.44734
0.0555556,1.91962
0.0555556,2.4457
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91963
0.0555556,-1.44724
0.0555556,-1.02906
0.0555556,-0.659324
0.0555556,-0.36762
0.0555556,-0.0860335
0.0555556,0.0860335
0.0555556,0.36762
0.0555556,0.659324
0.0555556,1.02906
0.0555556,1.44724
0.0555556,1.91963
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91965
0.0555556,-1.44712
0.0555556,-1.0298
0.0555556,-0.655816
0.0555556,-0.377097
0.0555556,-0.061223
0.0555556,0.061223
0.0555556,0.377097
0.0555556,0.655816
0.0555556,1.0298
0.0555556,1.44712
0.0555556,1.91965
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91966
0.0555556,-1.44702
0.0555556,-1.03039
0.0555556,-0.652892
0.0555556,-0.384449
0.0555556,-0.0316966
0.0555556,0.0316966
0.0555556,0.384449
0.0555556,0.652892
0.0555556,1.03039
0.0555556,1.44702
0.0555556,1.91966
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.0555556,-3.66596
0.0555556,-3.02714
0.0555556,-2.44569
0.0555556,-1.91967
0.0555556,-1.44698
0.0555556,-1.03061
0.0555556,-0.651753
0.0555556,-0.387197
0.0555556,-5.50247e-09
0.0555556,1.16155e-09
0.0555556,0.387197
0.0555556,0.651753
0.0555556,1.03061
0.0555556,1.44698
0.0555556,1.91967
0.0555556,2.44569
0.0555556,3.02714
0.0555556,3.66596
0.277778,-2.7317
0.277778,-2.69703
0.277778,-2.64334
0.277778,-2.52799
0.277778,-2.52147
0.277778,-0.785905
0.277778,-0.753148
0.277778,-0.582093
0.277778,-0.0661305
0.277778,0.0661305
0.277778,0.582093
0.277778,0.753148
0.277778,0.785905
0.277778,2.52147
0.277778,2.52799
0.277778,2.64334
0.277778,2.69703
0.277778,2.7317
0.277778,-2.72838
0.277778,-2.70456
0.277778,-2.63592
0.277778,-2.54133
0.277778,-2.51133
0.277778,-0.80334
0.277778,-0.724102
0.277778,-0.596908
0.277778,-0.0464009
0.277778,0.0464009
0.277778,0.596908
0.277778,0.724102
0.277778,0.80334
0.277778,2.51133
0.277778,2.54133
0.277778,2.63592
0.277778,2.70456
0.277778,2.72838
0.277778,-2.72151
0.277778,-2.71483
0.277778,-2.6288
0.277778,-2.54976
0.277778,-2.50661
0.277778,-0.813046
0.277778,-0.697814
0.277778,-0.616593
0.277778,-9.65568e-09
0.277778,-7.79557e-09
0.277778,0.616593
0.277778,0.697814
0.277778,0.813046
0.277778,2.50661
0.277778,2.54976
0.277778,2.6288
0.277778,2.71483
0.277778,2.72151
0.388889,-2.5974
0.388889,-2.52388
0.388889,-2.512
0.388889,-2.33457
0.388889,-2.01379
0.388889,-1.89976
0.388889,-1.85179
0.388889,-0.159423
0.388889,-0.0651413
0.388889,0.0651413
0.388889,0.159423
0.388889,1.85179
0.388889,1.89976
0.388889,2.01379
0.388889,2.33457
0.388889,2.512
0.388889,2.52388
0.388889,2.5974
0.388889,-2.59419
0.388889,-2.5438
0.388889,-2.49167
0.388889,-2.34015
0.388889,-2.00106
0.388889,-1.92128
0.388889,-1.841
0.388889,-0.166734
0.388889,-0.0440437
0.388889,0.0440437
0.388889,0.166734
0.388889,1.841
0.388889,1.92128
0.388889,2.00106
0.388889,2.34015
0.388889,2.49167
0.388889,2.5438
0.388889,2.59419
0.388889,-2.58979
0.388889,-2.55591
0.388889,-2.47996
0.388889,-2.34605
0.388889,-1.97971
0.388889,-1.948
0.388889,-1.83369
0.388889,-0.172687
0.388889,-2.93683e-10
0.388889,1.16278e-08
0.388889,0.172687
0.388889,1.83369
0.388889,1.948
0.388889,1.97971
0.388889,2.34605
0.388889,2.47996
0.388889,2.55591
0.388889,2.58979
0.611111,-2.5974
0.611111,-2.52388
0.611111,-2.512
0.611111,-2.33457
0.611111,-2.01379
0.611111,-1.89976
0.611111,-1.85179
0.611111,-0.159423
0.611111,-0.0651413
0.611111,0.0651413
0.611111,0.159423
0.611111,1.85179
0.611111,1.89976
0.611111,2.01379
0.611111,2.33457
0.611111,2.512
0.611111,2.52388
0.611111,2.5974
0.611111,-2.59419
0.611111,-2.5438
0.611111,-2.49167
0.611111,-2.34015
0.611111,-2.00106
0.611111,-1.92128
0.611111,-1.841
0.611111,-0.166734
0.611111,-0.0440437
0.611111,0.0440437
0.611111,0.166734
0.611111,1.841
0.611111,1.92128
0.611111,2.00106
0.611111,2.34015
0.611111,2.49167
0.611111,2.5438
0.611111,2.59419
0.611111,-2.58979
0.611111,-2.55591
0.611111,-2.47996
0.611111,-2.34605
0.611111,-1.97971
0.611111,-1.948
0.611111,-1.83369
0.611111,-0.172687
0.611111,-3.07186e-08
0.611111,1.18625e-08
0.611111,0.172687
0.611111,1.83369
0.611111,1.948
0.611111,1.97971
0.611111,2.34605
0.611111,2.47996
0.611111,2.55591
0.611111,2.58979
0.722222,-2.7317
0.722222,-2.69703
0.722222,-2.64334
0.722222,-2.52799
0.722222,-2.52147
0.722222,-0.785905
0.722222,-0.753148
0.722222,-0.582093
0.722222,-0.0661305
0.722222,0.0661305
0.722222,0.582093
0.722222,0.753148
0.722222,0.785905
0.722222,2.52147
0.722222,2.52799
0.722222,2.64334
0.722222,2.69703
0.722222,2.7317
0.722222,-2.72838
0.722222,-2.70456
0.722222,-2.63592
0.722222,-2.54133
0.722222,-2.51133
0.722222,-0.80334
0.722222,-0.724102
0.722222,-0.596908
0.722222,-0.0464009
0.722222,0.046401
0.722222,0.596908
0.722222,0.724102
0.722222,0.80334
0.722222,2.51133
0.722222,2.54133
0.722222,2.63592
0.722222,2.70456
0.722222,2.72838
0.722222,-2.72151
0.722222,-2.71483
0.722222,-2.6288
0.722222,-2.54976
0.722222,-2.50661
0.722222,-0.813046
0.722222,-0.697814
0.722222,-0.616593
0.722222,-1.7115e-08
0.722222,6.17791e-08
0.722222,0.616593
0.722222,0.697814
0.722222,0.813046
0.722222,2.50661
0.722222,2.54976
0.722222,2.6288
0.722222,2.71483
0.722222,2.72151
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91957
0.944444,-1.44777
0.944444,-1.0258
0.944444,-0.673485
0.944444,-0.315294
0.944444,-0.172151
0.944444,0.172151
0.944444,0.315294
0.944444,0.673485
0.944444,1.0258
0.944444,1.44777
0.944444,1.91957
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91957
0.944444,-1.44773
0.944444,-1.02604
0.944444,-0.672531
0.944444,-0.32017
0.944444,-0.165634
0.944444,0.165634
0.944444,0.32017
0.944444,0.672531
0.944444,1.02604
0.944444,1.44773
0.944444,1.91957
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91958
0.944444,-1.44769
0.944444,-1.02627
0.944444,-0.67157
0.944444,-0.324739
0.944444,-0.159352
0.944444,0.159352
0.944444,0.324739
0.944444,0.67157
0.944444,1.02627
0.944444,1.44769
0.944444,1.91958
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91959
0.944444,-1.44763
0.944444,-1.02665
0.944444,-0.67
0.944444,-0.331619
0.944444,-0.149533
0.944444,0.149533
0.944444,0.331619
0.944444,0.67
0.944444,1.02665
0.944444,1.44763
0.944444,1.91959
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91959
0.944444,-1.4476
0.944444,-1.02688
0.944444,-0.66902
0.944444,-0.335614
0.944444,-0.143607
0.944444,0.143607
0.944444,0.335614
0.944444,0.66902
0.944444,1.02688
0.944444,1.4476
0.944444,1.91959
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.9196
0.944444,-1.4475
0.944444,-1.02749
0.944444,-0.666417
0.944444,-0.345357
0.944444,-0.12831
0.944444,0.12831
0.944444,0.345357
0.944444,0.666417
0.944444,1.02749
0.944444,1.4475
0.944444,1.9196
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.9196
0.944444,-1.44751
0.944444,-1.0274
0.944444,-0.6668
0.944444,-0.343991
0.944444,-0.130536
0.944444,0.130537
0.944444,0.343991
0.944444,0.6668
0.944444,1.0274
0.944444,1.44751
0.944444,1.9196
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91961
0.944444,-1.44747
0.944444,-1.02763
0.944444,-0.665795
0.944444,-0.347532
0.944444,-0.1247
0.944444,0.1247
0.944444,0.347532
0.944444,0.665795
0.944444,1.02763
0.944444,1.44747
0.944444,1.91961
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91962
0.944444,-1.44737
0.944444,-1.02823
0.944444,-0.663122
0.944444,-0.35633
0.944444,-0.109163
0.944444,0.109163
0.944444,0.35633
0.944444,0.663122
0.944444,1.02823
0.944444,1.44737
0.944444,1.91962
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91963
0.944444,-1.44725
0.944444,-1.02897
0.944444,-0.659731
0.944444,-0.366467
0.944444,-0.0886283
0.944444,0.0886284
0.944444,0.366467
0.944444,0.659731
0.944444,1.02897
0.944444,1.44725
0.944444,1.91963
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91961
0.944444,-1.44741
0.944444,-1.028
0.944444,-0.66415
0.944444,-0.353042
0.944444,-0.115164
0.944444,0.115164
0.944444,0.353042
0.944444,0.66415
0.944444,1.028
0.944444,1.44741
0.944444,1.91961
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91962
0.944444,-1.44737
0.944444,-1.02823
0.944444,-0.663122
0.944444,-0.35633
0.944444,-0.109163
0.944444,0.109163
0.944444,0.35633
0.944444,0.663122
0.944444,1.02823
0.944444,1.44737
0.944444,1.91962
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91963
0.944444,-1.44728
0.944444,-1.02883
0.944444,-0.660387
0.944444,-0.364583
0.944444,-0.092732
0.944444,0.0927321
0.944444,0.364583
0.944444,0.660387
0.944444,1.02883
0.944444,1.44728
0.944444,1.91963
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91965
0.944444,-1.44715
0.944444,-1.02957
0.944444,-0.656912
0.944444,-0.37422
0.944444,-0.0695974
0.944444,0.0695974
0.944444,0.37422
0.944444,0.656912
0.944444,1.02957
0.944444,1.44715
0.944444,1.91965
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91966
0.944444,-1.44705
0.944444,-1.03016
0.944444,-0.654018
0.944444,-0.381669
0.944444,-0.0450831
0.944444,0.0450832
0.944444,0.381669
0.944444,0.654018
0.944444,1.03016
0.944444,1.44705
0.944444,1.91966
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91962
0.944444,-1.44737
0.944444,-1.02823
0.944444,-0.663122
0.944444,-0.35633
0.944444,-0.109163
0.944444,0.109163
0.944444,0.35633
0.944444,0.663122
0.944444,1.02823
0.944444,1.44737
0.944444,1.91962
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.4457
0.944444,-1.91962
0.944444,-1.44734
0.944444,-1.02846
0.944444,-0.662085
0.944444,-0.359538
0.944444,-0.103034
0.944444,0.103034
0.944444,0.359538
0.944444,0.662085
0.944444,1.02846
0.944444,1.44734
0.944444,1.91962
0.944444,2.4457
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91963
0.944444,-1.44724
0.944444,-1.02906
0.944444,-0.659324
0.944444,-0.36762
0.944444,-0.0860334
0.944444,0.0860335
0.944444,0.36762
0.944444,0.659324
0.944444,1.02906
0.944444,1.44724
0.944444,1.91963
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91965
0.944444,-1.44712
0.944444,-1.0298
0.944444,-0.655816
0.944444,-0.377097
0.944444,-0.061223
0.944444,0.061223
0.944444,0.377097
0.944444,0.655816
0.944444,1.0298
0.944444,1.44712
0.944444,1.91965
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91966
0.944444,-1.44702
0.944444,-1.03039
0.944444,-0.652892
0.944444,-0.384449
0.944444,-0.0316965
0.944444,0.0316966
0.944444,0.384449
0.944444,0.652892
0.944444,1.03039
0.944444,1.44702
0.944444,1.91966
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.944444,-3.66596
0.944444,-3.02714
0.944444,-2.44569
0.944444,-1.91967
0.944444,-1.44698
0.944444,-1.03061
0.944444,-0.651753
0.944444,-0.387197
0.944444,-1.98771e-08
0.944444,8.94351e-08
0.944444,0.387197
0.944444,0.651753
0.944444,1.03061
0.944444,1.44698
0.944444,1.91967
0.944444,2.44569
0.944444,3.02714
0.944444,3.66596
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01172
0.0526316,-1.55348
0.0526316,-1.14427
0.0526316,-0.7753
0.0526316,-0.486592
0.0526316,-0.145762
0.0526316,-0.078258
0.0526316,0.254884
0.0526316,0.447036
0.0526316,0.785804
0.0526316,1.14217
0.0526316,1.55379
0.0526316,2.01168
0.0526316,2.51827
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01172
0.0526316,-1.55349
0.0526316,-1.14417
0.0526316,-0.775825
0.0526316,-0.484963
0.0526316,-0.156091
0.0526316,-0.0670276
0.0526316,0.250909
0.0526316,0.449313
0.0526316,0.785325
0.0526316,1.14227
0.0526316,1.55378
0.0526316,2.01169
0.0526316,2.51827
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01172
0.0526316,-1.55351
0.0526316,-1.14407
0.0526316,-0.776348
0.0526316,-0.483317
0.0526316,-0.164441
0.0526316,-0.057732
0.0526316,0.246931
0.0526316,0.451531
0.0526316,0.784843
0.0526316,1.14237
0.0526316,1.55376
0.0526316,2.01169
0.0526316,2.51827
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01171
0.0526316,-1.55353
0.0526316,-1.14391
0.0526316,-0.777189
0.0526316,-0.480615
0.0526316,-0.175764
0.0526316,-0.0447764
0.0526316,0.240463
0.0526316,0.455008
0.0526316,0.784059
0.0526316,1.14254
0.0526316,1.55374
0.0526316,2.01169
0.0526316,2.51827
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01171
0.0526316,-1.55355
0.0526316,-1.14381
0.0526316,-0.777705
0.0526316,-0.478918
0.0526316,-0.181921
0.0526316,-0.0375389
0.0526316,0.23643
0.0526316,0.457095
0.0526316,0.783572
0.0526316,1.14264
0.0526316,1.55372
0.0526316,2.01169
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01171
0.0526316,-1.55359
0.0526316,-1.14355
0.0526316,-0.779045
0.0526316,-0.474373
0.0526316,-0.196201
0.0526316,-0.0201194
0.0526316,0.225654
0.0526316,0.462357
0.0526316,0.782287
0.0526316,1.1429
0.0526316,1.55368
0.0526316,2.0117
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01171
0.0526316,-1.55358
0.0526316,-1.14359
0.0526316,-0.77885
0.0526316,-0.475046
0.0526316,-0.194244
0.0526316,-0.022566
0.0526316,0.227251
0.0526316,0.461606
0.0526316,0.782476
0.0526316,1.14286
0.0526316,1.55369
0.0526316,2.0117
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01171
0.0526316,-1.55359
0.0526316,-1.14349
0.0526316,-0.779359
0.0526316,-0.473277
0.0526316,-0.199295
0.0526316,-0.0162066
0.0526316,0.223047
0.0526316,0.463561
0.0526316,0.781982
0.0526316,1.14296
0.0526316,1.55367
0.0526316,2.0117
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.0117
0.0526316,-1.55363
0.0526316,-1.14323
0.0526316,-0.780678
0.0526316,-0.468521
0.0526316,-0.21162
0.0526316,-2.8407e-11
0.0526316,0.21162
0.0526316,0.468521
0.0526316,0.780678
0.0526316,1.14323
0.0526316,1.55363
0.0526316,2.0117
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.0117
0.0526316,-1.55368
0.0526316,-1.1429
0.0526316,-0.782287
0.0526316,-0.462357
0.0526316,-0.225654
0.0526316,0.0201194
0.0526316,0.196201
0.0526316,0.474373
0.0526316,0.779045
0.0526316,1.14355
0.0526316,1.55359
0.0526316,2.01171
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.0117
0.0526316,-1.55362
0.0526316,-1.14333
0.0526316,-0.780176
0.0526316,-0.47036
0.0526316,-0.207042
0.0526316,-0.00614825
0.0526316,0.216069
0.0526316,0.466652
0.0526316,0.781178
0.0526316,1.14312
0.0526316,1.55365
0.0526316,2.0117
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.0117
0.0526316,-1.55363
0.0526316,-1.14323
0.0526316,-0.780678
0.0526316,-0.468521
0.0526316,-0.21162
0.0526316,-9.00019e-10
0.0526316,0.21162
0.0526316,0.468521
0.0526316,0.780678
0.0526316,1.14323
0.0526316,1.55363
0.0526316,2.0117
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.0117
0.0526316,-1.55367
0.0526316,-1.14296
0.0526316,-0.781982
0.0526316,-0.463561
0.0526316,-0.223047
0.0526316,0.0162066
0.0526316,0.199295
0.0526316,0.473277
0.0526316,0.779359
0.0526316,1.14349
0.0526316,1.55359
0.0526316,2.01171
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51826
0.0526316,-2.01169
0.0526316,-1.55372
0.0526316,-1.14264
0.0526316,-0.783572
0.0526316,-0.457095
0.0526316,-0.23643
0.0526316,0.0375389
0.0526316,0.181921
0.0526316,0.478918
0.0526316,0.777705
0.0526316,1.14381
0.0526316,1.55355
0.0526316,2.01171
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.0526316,-3.6828
0.0526316,-3.07471
0.0526316,-2.51827
0.0526316,-2.01169
0.0526316,-1.55376
0.0526316,-1.14237
0.0526316,-0.784843
0.0526316,-0.451531
0.0526316,-0.246931
0.0526316,0.057732
0.0526316,0.164441
0.0526316,0.483317
0.0526316,0.776348
0.0526316,1.14407
0.0526316,1.55351
0.0526316,2.01172
0.0526316,2.51826
0.0526316,3.07471
0.0526316,3.6828
0.105263,-3.39208
0.105263,-3.39208
0.105263,-2.27837
0.105263,-2.27836
0.105263,-1.36514
0.105263,-1.36436
0.105263,-0.658795
0.105263,-0.641512
0.105263,-0.166333
0.105263,-0.0488184
0.105263,0.229686
0.105263,0.583889
0.105263,0.70282
0.105263,1.35006
0.105263,1.37852
0.105263,2.27655
0.105263,2.28017
0.105263,3.39198
0.105263,3.39218
0.105263,-3.39215
0.105263,-3.39201
0.105263,-2.27964
0.105263,-2.27709
0.105263,-1.37458
0.105263,-1.35447
0.105263,-0.688697
0.105263,-0.605132
0.105263,-0.202798
0.105263,-2.69869e-09
0.105263,0.202798
0.105263,0.605132
0.105263,0.688697
0.105263,1.35447
0.105263,1.37458
0.105263,2.27709
0.105263,2.27964
0.105263,3.39201
0.105263,3.39215
0.105263,-3.39218
0.105263,-3.39198
0.105263,-2.28017
0.105263,-2.27655
0.105263,-1.37852
0.105263,-1.35006
0.105263,-0.70282
0.105263,-0.583889
0.105263,-0.229686
0.105263,0.0488184
0.105263,0.166333
0.105263,0.641512
0.105263,0.658795
0.105263,1.36436
0.105263,1.36514
0.105263,2.27836
0.105263,2.27837
0.105263,3.39208
0.105263,3.39208
0.157895,-3.1308
0.157895,-3.12876
0.157895,-3.12319
0.157895,-1.65327
